HW_unique_ID,HW_2014_ORG_ID,CWNS_2016_ID,CWNS_2022_ID,new since 2014,closed since 2014,Latitude,Longitude,Facility_Name,HW POP 2014,EPA POP 2016,EPA POP 2022,EPA Treated POP 2022,EPA POP TYPE 2022
32967,31001825011,31001825011,31001825011,,,41.1458,-96.2583,HANSON'S LAKE WWTP (SARPY 101),750.0,750.0,804.0,804.0,Receiving Collection
32968,31001830001,31001830001,31001830001,,,42.4506,-98.6442,ONEILL WWTP,3733.0,3733.0,3615.0,3615.0,Receiving Collection
32969,31001835001,31001835001,31001835001,,,40.2412,-97.5028,ONG WWTP,67.0,67.0,59.0,59.0,Receiving Collection
32970,31001840001,31001840001,31001840001,,,42.3208,-98.2322,ORCHARD WWTP,429.0,429.0,460.0,460.0,Receiving Collection
32971,31001845001,31001845001,31001845001,,,41.6073,-98.9239,ORD WWTP,2656.0,2656.0,2076.0,2076.0,Receiving Collection
32972,31001860001,31001860001,31001860001,,,41.1756,-97.5336,"OSCEOLA, WWTP",921.0,921.0,826.0,826.0,Receiving Collection
32973,31001865001,31001865001,31001865001,,,41.405,-102.3433,OSHKOSH WWTP,1128.0,1128.0,861.0,861.0,Receiving Collection
32974,31001870001,31001870001,31001870001,,,42.3567,-97.6047,OSMOND WWTP,800.0,800.0,858.0,858.0,Receiving Collection
32975,31001880001,31001880001,31001880001,,,40.6858,-99.5019,OVERTON WWTP,646.0,646.0,567.0,567.0,Receiving Collection
32976,31001885001,31001885001,31001885001,,,40.1449,-99.3812,OXFORD WWTP,876.0,876.0,783.0,783.0,Receiving Collection
32977,31001890001,31001890001,31001890001,,,42.3862,-98.4168,PAGE WWTP,157.0,157.0,168.0,168.0,Receiving Collection
32978,31001891001,31001891001,31001891001,,,42.5244,-98.9742,ATKINSON WWTP,1380.0,1380.0,1462.0,1462.0,Receiving Collection
32979,31001892001,31001892001,31001892001,,,42.2084,-98.7391,CHAMBERS WWTP,397.0,397.0,268.0,268.0,Receiving Collection
32980,31001893001,31001893001,31001893001,,,42.4717,-98.795,EMMET WWTP,77.0,77.0,48.0,48.0,Receiving Collection
32981,31001894001,31001894001,31001894001,,,42.2578,-98.3451,EWING WWTP,555.0,555.0,414.0,414.0,Receiving Collection
32982,31001895001,31001895001,31001895001,,,42.3792,-98.525,INMAN WWTP,150.0,150.0,161.0,161.0,Receiving Collection
32983,31001896001,31001896001,31001896001,,,42.453,-98.6307,STUART WWTP,661.0,661.0,590.0,590.0,Receiving Collection
32984,31001897001,31001897001,31001897001,,,40.3217,-101.225,PALISADE WWTP,408.0,408.0,330.0,330.0,Receiving Collection
32985,31001900001,31001900001,31001900001,,,41.2344,-98.2619,PALMER WWTP,480.0,480.0,472.0,472.0,Receiving Collection
32986,31001910001,31001910001,31001910001,,,40.598,-96.5111,PANAMA STP,253.0,253.0,233.0,233.0,Receiving Collection
32987,31001925001,31001925001,31001925001,,,41.1167,-101.35,PAXTON WWTP,581.0,581.0,490.0,490.0,Receiving Collection
32988,31001945001,31001945001,31001945001,,,41.8531,-98.0867,PETERSBURG WWTP,425.0,425.0,416.0,416.0,Receiving Collection
32989,31001950001,31001950001,31001950001,,,40.9072,-98.2266,PHILLIPS WWTP,316.0,316.0,299.0,299.0,Receiving Collection
32990,31001960001,31001960001,31001960001,,,42.199,-97.5248,PIERCE WWTP,1661.0,1661.0,1767.0,1767.0,Receiving Collection
32991,31001965001,31001965001,31001965001,,,42.005,-97.0458,PILGER WWTP,503.0,503.0,358.0,358.0,Receiving Collection
32992,31001970001,31001970001,31001970001,,,42.3496,-97.7893,PLAINVIEW WWTP,1565.0,1565.0,1398.0,1398.0,Receiving Collection
32993,31001975001,31001975001,31001975001,,,41.5347,-97.4956,PLATTE CENTER WWTP,359.0,359.0,336.0,336.0,Receiving Collection
32994,31001980001,31001980001,31001980001,,,41.0112,-95.8797,PLATTSMOUTH WWTP,7000.0,7000.0,6544.0,6544.0,Receiving Collection
32995,31001985001,31001985001,31001985001,,,40.7917,-96.9317,PLEASANT DALE WWTP,265.0,265.0,260.0,260.0,Receiving Collection
32996,31001995001,31001995001,31001995001,,,40.303,-96.9887,PLYMOUTH WWTP,531.0,531.0,377.0,377.0,Receiving Collection
32997,31002000001,31002000001,31002000001,,,41.0797,-97.7778,POLK WWTP,449.0,449.0,305.0,305.0,Receiving Collection
32998,31002005001,31002005001,31002005001,,,42.5626,-96.7065,PONCA WWTP,1023.0,1023.0,912.0,912.0,Receiving Collection
32999,31002015001,31002015001,31002015001,,,41.2183,-103.3058,POTTER WWTP,390.0,390.0,337.0,337.0,Receiving Collection
33000,31002030001,31002030001,31002030001,,,41.6169,-98.2358,PRIMROSE WWTP,97.0,97.0,104.0,104.0,Receiving Collection
33001,31002036001,31002036001,31002036001,,,40.4442,-98.4428,AYR WWTP,98.0,98.0,83.0,83.0,Receiving Collection
33002,31002037001,31002037001,31002037001,,,40.462,-98.6482,HOLSTEIN WWTP,229.0,229.0,277.0,277.0,Receiving Collection
33003,31002038001,31002038001,31002038001,,,40.5772,-98.5083,JUNIATA WWTP,711.0,711.0,762.0,762.0,Receiving Collection
33004,31002039001,31002039001,31002039001,,,40.6224,-98.6537,KENESAW WWTP,818.0,818.0,877.0,877.0,Receiving Collection
33005,31002060001,31002060001,31002060001,,,40.9532,-96.7825,RAYMOND WWTP,182.0,182.0,195.0,195.0,Receiving Collection
33006,31002065001,31002065001,31002065001,,,40.2367,-98.5528,"RED CLOUD, WWTP",1327.0,1327.0,1020.0,1020.0,Receiving Collection
33007,31002075001,31002075001,31002075001,,,40.0628,-97.3631,REYNOLDS WWTP,127.0,127.0,136.0,136.0,Receiving Collection
33008,31002080001,31002080001,31002080001,,,41.4367,-97.2127,RICHLAND WWTP,96.0,96.0,70.0,70.0,Receiving Collection
33009,31002085001,31002085001,31002085001,,,41.1993,-97.3006,RISING CITY WWTP,341.0,341.0,366.0,366.0,Receiving Collection
33010,31002090001,31002090001,31002090001,,,40.7833,-99.15,RIVERDALE STP,213.0,213.0,302.0,302.0,Receiving Collection
33011,31002095001,31002095001,31002095001,,,40.0917,-98.7583,RIVERTON WWTP,162.0,162.0,174.0,174.0,Receiving Collection
33012,31002100001,31002100001,31002100001,,,40.5758,-96.9089,ROCA WWTP,132.0,132.0,142.0,142.0,Receiving Collection
33013,31002120001,31002120001,31002120001,,,40.475,-98.5583,ROSELAND WWTP,257.0,257.0,235.0,235.0,Receiving Collection
33014,31002125001,31002125001,31002125001,,,42.3319,-98.1186,ROYAL WWTP,81.0,81.0,87.0,87.0,Receiving Collection
33015,31002135001,31002135001,31002135001,,,42.715,-102.46,RUSHVILLE WWTP,1174.0,1174.0,890.0,890.0,Receiving Collection
33016,31002140001,31002140001,31002140001,,,40.1472,-97.8631,RUSKIN WWTP,203.0,203.0,218.0,218.0,Receiving Collection
33017,31002145001,31002145001,31002145001,,,41.5699,-97.8658,SAINT EDWARD WWTP,822.0,822.0,705.0,705.0,Receiving Collection
33018,31002165001,31002165001,31002165001,,,41.6236,-99.3622,SARGENT WWTP,881.0,881.0,525.0,525.0,Receiving Collection
33019,31002175001,31002175001,31002175001,,,41.4474,-97.0572,SCHUYLER WWTP,4241.0,4241.0,6303.0,6303.0,Receiving Collection
33020,31002180001,31002180001,31002180001,,,41.4665,-98.7031,SCOTIA WWTP,308.0,308.0,330.0,330.0,Receiving Collection
33021,31002185001,31002185001,31002185001,,,41.8378,-103.6067,SCOTTS BLUFF WWTP,13711.0,13711.0,14700.0,14700.0,Receiving Collection
33022,31002190001,31002190001,31002190001,,,41.6615,-96.6507,SCRIBNER WWTP,1205.0,1205.0,857.0,857.0,Receiving Collection
33023,31002200001,31002200001,31002200001,,,40.9003,-97.0919,SEWARD WWTP,6000.0,6000.0,6964.0,6964.0,Receiving Collection
33024,31002205001,31002205001,31002205001,,,41.1955,-97.4162,SHELBY WWTP,797.0,797.0,714.0,714.0,Receiving Collection
33025,31002215001,31002215001,31002215001,,,40.4194,-97.7194,SHICKLEY WWTP,449.0,449.0,341.0,341.0,Receiving Collection
33026,31002217001,31002217001,31002217001,,,40.5411,-97.6031,GENEVA WWTP,2226.0,2226.0,1955.0,1955.0,Receiving Collection
33027,31002218001,31002218001,31002218001,,,40.6442,-97.4502,EXETER WWTP,712.0,712.0,562.0,562.0,Receiving Collection
33028,31002219001,31002219001,31002219001,,,40.6355,-97.7256,GRAFTON WWTP,152.0,152.0,146.0,146.0,Receiving Collection
33029,31002220001,31002220001,31002220001,,,40.5027,-97.3803,MILLIGAN WWTP,315.0,315.0,266.0,266.0,Receiving Collection
33030,31002221001,31002221001,31002221001,,,40.4184,-97.4501,OHIOWA WWTP,146.0,146.0,106.0,106.0,Receiving Collection
33031,31002230001,31002230001,31002230001,,,41.1375,-102.9442,SIDNEY WWTP,6282.0,6282.0,6735.0,6735.0,Receiving Collection
33032,31002235001,31002235001,31002235001,,,41.3156,-97.6607,SILVER CREEK WWTP,553.0,553.0,362.0,362.0,Receiving Collection
33033,31002250001,31002250001,31002250001,,,41.2083,-103.1167,CHEYENNE CO SID 1 (SIOUX MEADOWS),50.0,50.0,54.0,54.0,Receiving Collection
33034,31002260001,31002260001,31002260001,,,41.6878,-98.3631,SPALDING WWTP,694.0,694.0,487.0,487.0,Receiving Collection
33035,31002270001,31002270001,31002270001,,,40.6222,-96.7417,SPRAGUE WWTP,146.0,146.0,136.0,136.0,Receiving Collection
33036,31002275001,31002275001,31002275001,,,41.0692,-96.1364,SPRINGFIELD WWTP,1450.0,1450.0,1555.0,1555.0,Receiving Collection
33037,31002285001,31002285001,31002285001,,,40.1333,-99.6,STAMFORD WWTP,190.0,190.0,183.0,183.0,Receiving Collection
33038,31002290001,31002290001,31002290001,,,41.9461,-97.2189,STANTON WWTP,1644.0,1644.0,1577.0,1577.0,Receiving Collection
33039,31002295001,31002295001,31002295001,,,40.9743,-97.1725,STAPLEHURST WWTP,283.0,283.0,320.0,320.0,Receiving Collection
33040,31002300001,31002300001,31002300001,,,41.9775,-100.5708,STAPLETON WWTP,270.0,270.0,289.0,289.0,Receiving Collection
33041,31002305001,31002305001,31002305001,,,40.03,-97.025,STEELE CITY WWTP,84.0,84.0,90.0,90.0,Receiving Collection
33042,31002320001,31002320001,31002320001,,,40.4588,-96.3761,STERLING WWTP,507.0,507.0,544.0,544.0,Receiving Collection
33043,31002340001,31002340001,31002340001,,,40.14,-101.2192,STRATTON WWTP,479.0,479.0,338.0,338.0,Receiving Collection
33044,31002345001,31002345001,31002345001,,,41.1103,-97.5908,STROMSBURG WWTP,1484.0,1484.0,1171.0,1171.0,Receiving Collection
33045,31002355001,31002355001,31002355001,,,40.95,-99.5,SUMNER WWTP,259.0,259.0,236.0,236.0,Receiving Collection
33046,31002360001,31002360001,31002360001,,,40.0303,-98.0573,SUPERIOR WWTP,2100.0,2100.0,2251.0,2251.0,Receiving Collection
33047,31002370001,31002370001,31002370001,,,41.1569,-101.1083,SUTHERLAND WWTP,1277.0,1277.0,1286.0,1286.0,Receiving Collection
33048,31002375001,31002375001,31002375001,,,40.614,-97.8552,SUTTON WWTP,1511.0,1511.0,1368.0,1368.0,Receiving Collection
33049,31002380001,31002380001,31002380001,,,40.3747,-97.0799,SWANTON WWTP,106.0,106.0,94.0,94.0,Receiving Collection
33050,31002410001,31002410001,31002410001,,,41.7711,-99.3756,"TAYLOR, WWTP",207.0,207.0,190.0,190.0,Receiving Collection
33051,31002415001,31002415001,31002415001,,,40.3677,-96.1942,"TECUMSEH, WWTP",1429.0,1429.0,1532.0,1532.0,Receiving Collection
33052,31002420001,31002420001,31002420001,,,41.7675,-96.1945,TEKAMAH WWTP,2012.0,2012.0,1736.0,1736.0,Receiving Collection
33053,31002435001,31002435001,31002435001,,,41.98,-100.5767,THEDFORD WWTP,267.0,267.0,286.0,286.0,Receiving Collection
33054,31002445001,31002445001,31002445001,,,42.0636,-97.8267,TILDEN STP,1044.0,1044.0,953.0,953.0,Receiving Collection
33055,31002446001,31002446001,31002446001,,,41.7514,-97.7683,NEWMAN GROVE WWTP,950.0,950.0,723.0,723.0,Receiving Collection
33056,31002447001,31002447001,31002447001,,,42.0344,-97.7344,MEADOW GROVE WWTP,447.0,447.0,289.0,289.0,Receiving Collection
33057,31002448001,31002448001,31002448001,,,42.0056,-97.5986,BATTLE CREEK WWTP,970.0,970.0,1215.0,1215.0,Receiving Collection
33058,31002449001,31002449001,31002449001,,,41.8288,-97.4563,MADISON WWTP,2043.0,2043.0,2392.0,2392.0,Receiving Collection
33059,31002450001,31002450001,31002450001,,,40.4411,-97.3119,TOBIAS WWTP,140.0,140.0,106.0,106.0,Receiving Collection
33060,31002455001,31002455001,31002455001,,,40.175,-101.0133,TRENTON WWTP,816.0,816.0,516.0,516.0,Receiving Collection
33061,31002460001,31002460001,31002460001,,,40.6864,-98.2747,TRUMBULL WWTP,174.0,174.0,205.0,205.0,Receiving Collection
33062,31002470001,31002470001,31002470001,,,40.8968,-97.3449,ULYSSES WWTP,275.0,275.0,295.0,295.0,Receiving Collection
33063,31002485001,31002485001,31002485001,,,40.3167,-98.9167,UPLAND WWTP,179.0,179.0,143.0,143.0,Receiving Collection
33064,31002490001,31002490001,31002490001,,,40.895,-97.3453,UTICA WWTP,643.0,643.0,861.0,861.0,Receiving Collection
33065,31002520001,31002520001,31002520001,,,42.6025,-98.0343,VERDIGRE WWTP,520.0,520.0,575.0,575.0,Receiving Collection
33066,31002535001,31002535001,31002535001,,,40.9,-97.4634,WACO WWTP,221.0,221.0,237.0,237.0,Receiving Collection
33067,31002545001,31002545001,31002545001,,,42.2714,-96.8449,WAKEFIELD WWTP,1400.0,1400.0,1501.0,1501.0,Receiving Collection
33068,31002550001,31002550001,31002550001,,,40.8417,-101.1667,WALLACE WWTP,409.0,409.0,366.0,366.0,Receiving Collection
33069,31002555001,31002555001,31002555001,,,42.1524,-96.4835,WALTHILL WWTP,868.0,868.0,780.0,780.0,Receiving Collection
33070,31002562001,31002562001,31002562001,,,42.1141,-96.7073,PENDER WWTP,1148.0,1148.0,1231.0,1231.0,Receiving Collection
33071,31002563001,31002563001,31002563001,,,42.175,-96.7,THURSTON WWTP,125.0,125.0,134.0,134.0,Receiving Collection
33072,31002564001,31002564001,31002564001,,,42.0691,-96.4835,ROSALIE WWTP,200.0,200.0,160.0,160.0,Receiving Collection
33073,31002565001,31002565001,31002565001,,,42.2403,-96.4789,WINNEBAGO WWTP,768.0,768.0,774.0,774.0,Receiving Collection
33074,31002566001,31002566001,31002566001,,,42.4583,-96.7333,WATERBURY WWTP,92.0,92.0,72.0,72.0,Receiving Collection
33075,31002570001,31002570001,31002570001,,,41.2883,-96.2881,WATERLOO WWTP,459.0,459.0,848.0,848.0,Receiving Collection
33076,31002575001,31002575001,31002575001,,,40.4183,-101.3707,"WAUNETA, WWTP",823.0,823.0,577.0,577.0,Receiving Collection
33077,31002580001,31002580001,31002580001,,,42.4992,-97.5442,WAUSA WWTP,636.0,636.0,634.0,634.0,Receiving Collection
33078,31002585001,31002585001,31002585001,,,40.9352,-96.5211,WAVERLY STP,2611.0,2611.0,3941.0,3941.0,Receiving Collection
33079,31002590001,31002590001,31002590001,,,42.2325,-97.0102,WAYNE WWTP,5505.0,5505.0,5660.0,5660.0,Receiving Collection
33080,31002605001,31002605001,31002605001,,,40.3935,-97.198,WESTERN WWTP,306.0,306.0,235.0,235.0,Receiving Collection
33081,31002620001,31002620001,31002620001,,,41.8345,-96.7233,WEST POINT WWTP,3660.0,3660.0,3282.0,3282.0,Receiving Collection
33082,31002625001,31002625001,31002625001,,,42.7886,-103.2481,WHITNEY WWTP,89.0,89.0,78.0,78.0,Receiving Collection
33083,31002630001,31002630001,31002630001,,,40.4837,-96.9541,WILBER WWTP,1484.0,1484.0,1855.0,1855.0,Receiving Collection
33084,31002635001,31002635001,31002635001,,,40.3667,-99.1667,WILCOX WWTP,360.0,360.0,358.0,358.0,Receiving Collection
33085,31002655001,31002655001,31002655001,,,42.1758,-97.1764,WINSIDE WWTP,407.0,407.0,436.0,436.0,Receiving Collection
33086,31002660001,31002660001,31002660001,,,41.6072,-96.5106,WINSLOW STP,162.0,162.0,174.0,174.0,Receiving Collection
33087,31002665001,31002665001,31002665001,,,41.981,-96.9167,WISNER WWTP,1527.0,1527.0,1170.0,1170.0,Receiving Collection
33088,31002670001,31002670001,31002670001,,,41.3994,-98.3986,WOLBACH WWTP,301.0,301.0,283.0,283.0,Receiving Collection
33089,31002695001,31002695001,31002695001,,,40.8587,-97.5837,YORK WWTP,7740.0,7740.0,7766.0,7766.0,Receiving Collection
33090,31003000001,31003000001,31003000001,,,40.6534,-97.2863,FRIEND WWTP,1174.0,1174.0,1259.0,1259.0,Receiving Collection
33091,31003000005,31003000005,31003000005,,,41.0473,-95.9738,CASS CO. SID NO. 5 (BUCCANEER BAY),800.0,800.0,540.0,540.0,Receiving Collection
33092,31003001001,31003001001,31003001001,,,40.8586,-97.9783,AURORA WWTP,4479.0,4479.0,4523.0,4523.0,Receiving Collection
33093,31003002001,31003002001,31003002001,,,41.2921,-99.386,ANSLEY WWTP,520.0,520.0,471.0,471.0,Receiving Collection
33094,31003006001,31003006001,31003006001,,,41.2526,-96.2647,RIVERSIDE LAKE WWTP DOUGLAS CO 177,510.0,510.0,547.0,547.0,Receiving Collection
33095,31003007001,31003007001,31003007001,,,40.8483,-96.3417,ALVO WWTP,164.0,164.0,176.0,176.0,Receiving Collection
33096,31003009001,31003009001,31003009001,,,40.8481,-96.285,ELMWOOD WWTP,668.0,668.0,701.0,701.0,Receiving Collection
33097,31003010001,31003010001,31003010001,,,40.7783,-97.2812,BEAVER CROSSING WWTP,440.0,440.0,390.0,390.0,Receiving Collection
33098,31003011001,31003011001,31003011001,,,41.2467,-96.4,YUTAN WWTP,1216.0,1216.0,1174.0,1174.0,Receiving Collection
33099,31003029001,31003029001,31003029001,,,41.07,-96.0352,SARPY CO. SID # 97 WWTP HAWAIIAN VL,500.0,500.0,536.0,536.0,Receiving Collection
33100,31003045001,31003045001,31003045001,,,41.3767,-95.9713,TWILIGHT HILLS WWTP (DOUGLAS 128),93.0,93.0,100.0,100.0,Receiving Collection
33101,31003058001,31003058001,nan,,,41.3175,-96.3919,DOUGLAS CO. SID #196 WWTP GINGER CV,397.0,397.0,,,
33102,31003078001,31003078001,nan,,,41.3047,-96.3703,"GINGER WOODS WWTP, DOUGLAS CO 254",50.0,50.0,,,
33103,31004000000,31004000000,31004000000,,,42.11,-96.3217,MACY (OMAHA TRIBE) WWTP,4741.0,4741.0,1025.0,1025.0,Receiving Collection
33104,32000001001,32000001001,nan,,,36.9086,-116.7586,BEATTY WWTF,1304.0,1304.0,,,
33105,32000004001,32000004001,32000004001,,,41.562222,-117.800833,OROVADA Sewer Treatment Plant,103.0,103.0,215.0,215.0,Receiving Collection
33106,32000004002,32000004002,32000004002,,,41.493507,-117.5345736,PARADISE VALLEY SEWER DISTRIC,314.0,314.0,189.0,189.0,Receiving Collection
33107,32000004003,32000004003,nan,,,41.9975,-117.7172,MCDERMITT SEWER BOARD,294.0,294.0,,,
33108,32000005004,32000005004,nan,,,39.066,-114.2462,BAKER WWTF,200.0,200.0,,,
33109,32000006001,32000006001,32000006001,,,37.3259,-115.308,ALAMO WWTF,711.0,711.0,796.0,796.0,Receiving Collection
33110,32000007002,32000007002,nan,,,41.9808,-117.6183,MCDERMITT STP,1320.0,1320.0,,,
33111,32000008002,32000008002,nan,,,36.5333,-114.4167,OVERTON Collection,2091.0,2091.0,,,
33112,32000008004,32000008004,nan,,,35.4575,-114.9089,SEARCHLIGHT WWTF,873.0,873.0,,,
33113,32000008006,32000008006,nan,,,35.1594,-114.5883,LAUGHLIN Lift Station,8300.0,8300.0,,,
33114,32000008009,32000008009,nan,,,36.0464,-115.4039,BLUE DIAMOND WWTF,282.0,282.0,,,
33115,32000008020,32000008020,nan,,,36.3439,-115.385,INDIAN SPRINGS CCWRD,1043.0,1043.0,,,
33116,32000008113,32000008113,nan,,,36.3154,-114.2459,Moapa Valley WRC,3600.0,3600.0,,,
33117,32000009001,32000009001,nan,,,39.2386,-119.9236,INCLINE VILLAGE,9400.0,9400.0,,,
33118,32000010003,32000010003,nan,,,39.5897,-115.9943,EUREKA WWTF,527.0,527.0,,,
33119,32000011001,32000011001,32000011001,,,36.1372,-115.043,LAS VEGAS AWT,883000.0,883000.0,670000.0,670000.0,Receiving Collection
33120,32000012001,32000012001,32000012001,,,38.8802,-117.8686,GABBS NORTH - WWTP,300.0,300.0,346.0,346.0,Receiving Collection
33121,32000013001,32000013001,nan,,,38.9822,-119.9286,DOUGLAS CO SID #1 WWTF,19200.0,19200.0,,,
33122,32000014001,32000014001,nan,,,39.1507,-119.7459,CARSON CITY WWTF,56500.0,56500.0,,,
33123,32000016001,32000016001,32000016001,,,39.3094,-114.878,ELY WWTF,6100.0,6100.0,8389.0,8389.0,Receiving Collection
33124,32000017001,32000017001,nan,,,39.4333,-118.75,FALLON WWTF,8500.0,8500.0,,,
33125,32000018001,32000018001,nan,,,40.6586,-116.9436,BATTLE MOUNTAIN STP,4586.0,4586.0,,,
33126,32000020009,32000020009,nan,,,39.3632,-119.1039,Fernley,20000.0,20000.0,,,
33127,32000021002,32000021002,32000021002,,,39.3844,-119.5154,RENO-STEAD WRF,25010.0,25010.0,22000.0,22000.0,Receiving Collection
33128,32000022001,32000022001,nan,,,40.6746,-119.3774,GERLACH GID,482.0,482.0,,,
33129,32000022002,32000022002,nan,,,39.4583,-119.7417,SOUTH TRUCKEE MEADOWS WWTP,28000.0,28000.0,,,
33130,32000022006,32000022006,nan,,,39.5119,-119.6353,CANYON GID WWTF,1500.0,1500.0,,,
33131,32000023001,32000023001,nan,,,39.5191,-119.7028,RENO-SPARKS WWTF,11201.0,11201.0,,,
33132,32000025001,32000025001,nan,,,39.508,-117.0811,AUSTIN WWTF,500.0,500.0,,,
33133,32000028001,32000028001,32000028001,,,38.0725,-117.2658,TONOPAH Reuse,3542.0,3542.0,3226.0,3226.0,Receiving Collection
33134,32000031001,32000031001,nan,,,37.6097,-114.5272,CALIENTE WWTF,1500.0,1500.0,,,
33135,32000032001,32000032001,32000032001,,,38.3401,-118.3818,HAWTHORNE WWTF,3313.0,3313.0,3020.0,3020.0,Receiving Collection
33136,32000034001,32000034001,32000034001,,,37.9397,-114.4475,PIOCHE PUBLIC UTILITIES,669.0,669.0,771.0,771.0,Receiving Collection
33137,32000034002,32000034002,32000034002,,,37.7906,-114.3889,PANACA WWTF,916.0,916.0,1032.0,1032.0,Receiving Collection
33138,32000035001,32000035001,32000035001,,,37.7264,-117.235,GOLDFIELD WWTF,412.0,412.0,440.0,440.0,Receiving Collection
33139,32000036001,32000036001,32000036001,,,40.1658,-118.4758,LOVELOCK WWTF,4085.0,4085.0,4494.0,4494.0,Receiving Collection
